x,y
347.1437621584319,-365.1484943238706
348.15803244108605,-365.0406147695276
349.17092073260915,-364.92041370037714
350.18273350788627,-364.7914550096712
351.1937343384712,-364.65626991717824
352.2041337910172,-364.516656967434
353.2140933494614,-364.37389458626245
354.22373382140245,-364.2288917684444
355.2331441596058,-364.08229498450464
356.2423891759048,-363.934564080314
357.2515157574248,-363.7860261947338
358.2605576581123,-363.6369140795724
359.2695390947804,-363.48739334375983
360.27847740047946,-363.3375818281509
361.287384960483,-363.1875633866715
362.2962706141946,-363.0373976901359
363.3051406650506,-362.88712720131997
364.3141598398592,-362.73787188219785
365.32571190396067,-362.60706433521676
366.34084066164814,-362.50838787096865
367.3593203405551,-362.4538571452857
368.3791297186658,-362.44062025981685
369.39848690129475,-362.47482036579163
370.4161093703059,-362.5439072108711
371.43176325958797,-362.63777360421705
372.4448343794836,-362.75614403184767
373.4545716858035,-362.9003327888049
374.46151685555174,-363.062939928144
375.4662685028367,-363.2386209608367
376.4693547831476,-363.42358770656546
377.47120314795126,-363.6151528697442
378.4723552096586,-363.81032773156954
379.4760915510702,-363.99165885885793
380.48400648555145,-364.14780707856727
381.49714331905113,-364.2655119232021
382.51326601836774,-364.35408039581176
383.53099836727836,-364.4218698021936
384.5496202089759,-364.4747410044972
385.56912243368237,-364.5053816302116
386.5890862337371,-364.5088170838165
387.608380185151,-364.4730915123738
388.6257008852561,-364.39977400132585
389.6407645151418,-364.2997553231783
390.65379118251235,-364.1807777730517
391.6651505807017,-364.0483339198324
392.6752134202835,-363.9063212654132
393.6842979044886,-363.75750683226494
394.69265798132557,-363.6038560805805
395.7004882821491,-363.4467657411991
396.7079343541311,-363.28722874719335
397.7151033377362,-363.1259511717488
398.7220732824406,-362.9634352087877
399.7289006449189,-362.8000380991481
400.7356260646992,-362.63601399880196
401.7422786968972,-362.4715437398184
402.7488794082348,-362.30675599194564
403.7554431085094,-362.1417423131276
404.76198043865895,-361.97656785553687
405.7684989866886,-361.81127898214896
406.7750041603903,-361.6459086858622
407.7814998121627,-361.4804804453996
408.7879886855609,-361.31501096904907
409.79447273404696,-361.14951214708435
410.80095334831344,-360.98399244112574
411.80743151830495,-360.81845787283623
412.81390794864564,-360.65291272750625
413.8203831408395,-360.4873600547504
414.82685745182334,-360.3218020248165
415.8333311356291,-360.156240182158
416.83980437305485,-359.99067562588124
417.8462772927723,-359.82510913816253
